u_id,log_id,sp_id,sp_shop_id,order_id,status,date,address,payer_id,pay_id,pay_amount,refer_id,coupon,amount
CUST00094,LOGI0013,P00195,SHOP0353,ORD02891,cancelled,2025-01-29,"61102 Chad Lane Suite 684, Jamesbury, MT 14856",CUST00094,PAY00094,441,AFF00001,WELCOME5,4
CUST00094,LOGI0019,P00779,SHOP0096,ORD02892,completed,2025-03-05,"61102 Chad Lane Suite 684, Jamesbury, MT 14856",CUST00094,PAY00094,95,,DISC10,4
CUST00345,LOGI0009,P00062,SHOP0005,ORD02893,cancelled,2025-02-22,"40211 Hudson Centers, Cameronshire, VA 46213",CUST00345,PAY00345,335,AFF00271,DISC10,1
CUST00763,LOGI0006,P00350,SHOP0009,ORD02894,refunded,2025-01-08,"648 Clark Inlet, Hughesbury, WA 34907",CUST00763,PAY00763,57,,DISC10,4
CUST00554,LOGI0002,P00085,SHOP0275,ORD02895,carted,2025-04-14,"9083 Johnson Squares Apt. 553, Reginahaven, FL 41381",CUST00554,PAY00554,123,,,4
CUST00925,LOGI0010,P00632,SHOP0129,ORD02896,carted,2025-01-09,"0158 Matthew Valleys Apt. 512, Paulborough, OR 12087",CUST00925,PAY00925,235,,DISC10,2
CUST00268,LOGI0014,P00939,SHOP0029,ORD02897,completed,2025-02-12,"72487 Stevenson Springs Apt. 072, South Anna, MP 25062",CUST00268,PAY00268,483,,WELCOME5,2
CUST00348,LOGI0002,P00839,SHOP0123,ORD02898,cancelled,2025-01-07,"3819 James Highway, West Taylorchester, OH 29852",CUST00348,PAY00348,161,,DISC10,1
CUST00394,LOGI0010,P00695,SHOP0492,ORD02899,carted,2025-04-09,"4438 Sandoval Plaza Apt. 670, East Amandashire, SD 03928",CUST00394,PAY00394,163,,WELCOME5,5
CUST00421,LOGI0020,P00073,SHOP0107,ORD02900,refunded,2025-01-12,"305 Anthony Center, Wilsonview, KY 22461",CUST00421,PAY00421,264,,DISC10,2
CUST00353,LOGI0032,P00139,SHOP0339,ORD02901,cancelled,2025-04-09,"3520 Romero Glen Apt. 366, West Sandra, TX 20148",CUST00353,PAY00353,115,,DISC10,4
CUST00146,LOGI0041,P00400,SHOP0246,ORD02902,completed,2025-03-05,"166 Robert Key, Phillipshaven, MN 92501",CUST00146,PAY00146,66,,,3
CUST00365,LOGI0004,P00496,SHOP0134,ORD02903,cancelled,2025-02-24,"62299 Hannah Brooks, Mcdonaldburgh, NJ 01853",CUST00365,PAY00365,308,,,1
CUST00701,LOGI0030,P00565,SHOP0267,ORD02904,completed,2025-01-06,"837 Salas Bridge Apt. 835, South Michael, VI 69993",CUST00701,PAY00701,79,,DISC10,1
CUST00984,LOGI0003,P00490,SHOP0145,ORD02905,carted,2025-03-17,"5832 Amy Brooks Apt. 803, Audreyberg, NE 86826",CUST00984,PAY00984,195,,,1
CUST00955,LOGI0023,P00442,SHOP0405,ORD02906,carted,2025-02-11,"80952 Jose Squares Apt. 616, Port Christopherfurt, UT 75206",CUST00955,PAY00955,86,,WELCOME5,1
CUST00571,LOGI0010,P00037,SHOP0102,ORD02907,carted,2025-04-19,"07349 Richard Forks Suite 947, Charlesmouth, WA 02949",CUST00571,PAY00571,197,,,3
CUST00742,LOGI0018,P00536,SHOP0059,ORD02908,cancelled,2025-04-06,"9293 James Track, Torresmouth, MH 03285",CUST00742,PAY00742,64,,DISC10,3
CUST00903,LOGI0039,P00103,SHOP0021,ORD02909,cancelled,2025-03-04,"1909 Michael Expressway Suite 237, Lake Nicholas, GA 17102",CUST00903,PAY00903,480,AFF00281,WELCOME5,5
CUST00007,LOGI0047,P00988,SHOP0139,ORD02910,refunded,2025-01-07,"671 Neal Crossing Apt. 747, North Juanburgh, RI 07849",CUST00007,PAY00007,495,,DISC10,3
CUST00849,LOGI0025,P00204,SHOP0224,ORD02911,completed,2025-04-30,"3477 Brittany Row Suite 959, Houseview, PR 47155",CUST00849,PAY00849,242,,DISC10,1
CUST00012,LOGI0048,P00202,SHOP0347,ORD02912,cancelled,2025-01-06,"10095 John Pines, North Karen, WY 14631",CUST00012,PAY00012,247,,DISC10,1
CUST00231,LOGI0001,P00696,SHOP0424,ORD02913,refunded,2025-02-09,"4406 Shelby Valleys Suite 080, Kevinmouth, PR 41710",CUST00231,PAY00231,355,,WELCOME5,5
CUST00469,LOGI0000,P00239,SHOP0422,ORD02914,cancelled,2025-01-23,"PSC 7552, Box 8499, APO AA 98261",CUST00469,PAY00469,105,,DISC10,4
CUST00450,LOGI0004,P00221,SHOP0015,ORD02915,completed,2025-03-27,"7202 Courtney Summit, New Mark, NY 72224",CUST00450,PAY00450,10,,DISC10,1
CUST00723,LOGI0000,P00972,SHOP0257,ORD02916,carted,2025-05-02,"37924 Mack Locks Suite 547, Myerstown, ID 96261",CUST00723,PAY00723,437,,WELCOME5,4
CUST00816,LOGI0002,P00231,SHOP0319,ORD02917,refunded,2025-03-29,"40411 Smith Courts, Williamsstad, VA 94548",CUST00816,PAY00816,400,,DISC10,2
CUST00335,LOGI0010,P00299,SHOP0396,ORD02918,carted,2025-02-19,"4691 Jonathan Park, West Joyland, MS 66127",CUST00335,PAY00335,288,,WELCOME5,4
CUST00587,LOGI0048,P00411,SHOP0355,ORD02919,completed,2025-02-13,"4088 Jensen Crest Suite 965, South Alison, VA 35266",CUST00587,PAY00587,252,,,1
CUST00879,LOGI0023,P00258,SHOP0326,ORD02920,refunded,2025-05-05,"6285 Amanda Drive, Scottfort, PA 86285",CUST00879,PAY00879,223,,DISC10,4
CUST00445,LOGI0009,P00120,SHOP0370,ORD02921,completed,2025-04-17,"9536 Michael Rue, Lake Patrick, OH 99125",CUST00445,PAY00445,72,AFF00256,WELCOME5,4
CUST00230,LOGI0019,P00577,SHOP0234,ORD02922,cancelled,2025-04-04,"70348 Travis Circles Suite 138, Port Jessicaton, VT 68300",CUST00230,PAY00230,373,,WELCOME5,1
CUST00946,LOGI0049,P00650,SHOP0391,ORD02923,cancelled,2025-03-09,"170 Cross Stream, Valerieborough, TN 01751",CUST00946,PAY00946,160,,WELCOME5,5
CUST00626,LOGI0000,P00591,SHOP0470,ORD02924,refunded,2025-04-01,"PSC 0721, Box 9157, APO AE 62486",CUST00626,PAY00626,289,,WELCOME5,5
CUST00609,LOGI0002,P00955,SHOP0330,ORD02925,completed,2025-04-03,"9500 Mendoza Summit, New Nicholas, MN 68132",CUST00609,PAY00609,288,,WELCOME5,4
CUST00925,LOGI0014,P00472,SHOP0416,ORD02926,cancelled,2025-02-06,"0158 Matthew Valleys Apt. 512, Paulborough, OR 12087",CUST00925,PAY00925,367,,DISC10,3
CUST00103,LOGI0043,P00804,SHOP0005,ORD02927,carted,2025-04-27,"6999 Vicki Pines Suite 950, Jenniferland, MA 51217",CUST00103,PAY00103,203,,,3
CUST00711,LOGI0025,P00716,SHOP0498,ORD02928,carted,2025-05-05,"162 Brittany Radial Suite 348, North Jeffrey, MA 25416",CUST00711,PAY00711,189,,DISC10,5
CUST00191,LOGI0026,P00087,SHOP0256,ORD02929,cancelled,2025-03-08,"246 Amanda Walks Suite 778, Port William, PW 68502",CUST00191,PAY00191,432,,WELCOME5,5
CUST00944,LOGI0009,P00921,SHOP0139,ORD02930,carted,2025-04-04,"PSC 1530, Box 9082, APO AE 71456",CUST00944,PAY00944,119,,,2
CUST00531,LOGI0024,P00338,SHOP0037,ORD02931,completed,2025-04-23,"7711 Kenneth Terrace Apt. 271, Meganfort, WI 57362",CUST00531,PAY00531,148,,,3
CUST00970,LOGI0042,P00176,SHOP0098,ORD02932,carted,2025-03-06,"19762 Michelle Islands Suite 228, Wadeland, NM 21985",CUST00970,PAY00970,475,,DISC10,4
CUST00536,LOGI0027,P00307,SHOP0190,ORD02933,cancelled,2025-04-21,"36673 Brian Heights Apt. 911, Michellechester, HI 06483",CUST00536,PAY00536,393,AFF00111,DISC10,5
CUST00258,LOGI0041,P00462,SHOP0228,ORD02934,cancelled,2025-03-27,"2110 Christopher Junction Suite 918, Parkerhaven, ID 46409",CUST00258,PAY00258,144,,WELCOME5,4
CUST00394,LOGI0039,P00262,SHOP0397,ORD02935,refunded,2025-04-12,"4438 Sandoval Plaza Apt. 670, East Amandashire, SD 03928",CUST00394,PAY00394,219,,WELCOME5,5
CUST00857,LOGI0016,P00326,SHOP0049,ORD02936,cancelled,2025-04-23,"0800 Gonzalez Rue, Morganborough, NM 63790",CUST00857,PAY00857,40,,,3
CUST00788,LOGI0005,P00631,SHOP0232,ORD02937,completed,2025-04-28,"6067 Trujillo Cliffs Suite 892, Lake Glenn, MH 29374",CUST00788,PAY00788,348,AFF00095,DISC10,2
CUST00121,LOGI0009,P00783,SHOP0450,ORD02938,completed,2025-05-07,"USCGC Nguyen, FPO AA 85646",CUST00121,PAY00121,139,,,3
CUST00780,LOGI0018,P00574,SHOP0086,ORD02939,carted,2025-01-17,"7140 Robert Stream Apt. 220, Montgomeryton, VA 15711",CUST00780,PAY00780,162,,WELCOME5,3
CUST00336,LOGI0030,P00146,SHOP0475,ORD02940,cancelled,2025-02-10,"0289 Hays Plains Suite 038, South Moniqueport, SD 49607",CUST00336,PAY00336,347,,,3
CUST00495,LOGI0041,P00016,SHOP0453,ORD02941,carted,2025-04-04,"USNV Hampton, FPO AA 57090",CUST00495,PAY00495,496,,WELCOME5,4
CUST00499,LOGI0017,P00297,SHOP0375,ORD02942,carted,2025-02-05,"PSC 6603, Box 5517, APO AP 08375",CUST00499,PAY00499,456,,WELCOME5,2
CUST00690,LOGI0038,P00675,SHOP0261,ORD02943,refunded,2025-02-14,"6015 Jennifer Spurs Suite 208, East Whitneyside, MO 11241",CUST00690,PAY00690,32,,DISC10,4
CUST00067,LOGI0044,P00648,SHOP0335,ORD02944,carted,2025-01-09,"2433 Harris Underpass, Danielside, PR 60086",CUST00067,PAY00067,303,,DISC10,3
CUST00907,LOGI0025,P00598,SHOP0073,ORD02945,refunded,2025-02-22,"107 Richard Divide, Carsonmouth, VI 50331",CUST00907,PAY00907,13,,WELCOME5,3
CUST00267,LOGI0013,P00563,SHOP0112,ORD02946,carted,2025-01-02,"PSC 8866, Box 0128, APO AE 26987",CUST00267,PAY00267,460,,WELCOME5,2
CUST00897,LOGI0045,P00317,SHOP0239,ORD02947,cancelled,2025-01-05,"861 Robles Summit, North Brianshire, AZ 38404",CUST00897,PAY00897,225,AFF00277,DISC10,5
CUST00849,LOGI0028,P00461,SHOP0158,ORD02948,cancelled,2025-03-25,"3477 Brittany Row Suite 959, Houseview, PR 47155",CUST00849,PAY00849,150,,,4
CUST00513,LOGI0018,P00282,SHOP0255,ORD02949,completed,2025-03-03,"Unit 2624 Box 8009, DPO AP 93445",CUST00513,PAY00513,400,,WELCOME5,5
CUST00707,LOGI0049,P00189,SHOP0410,ORD02950,carted,2025-01-10,"6881 Joseph Street Apt. 142, Martinview, MH 69289",CUST00707,PAY00707,499,,,5
CUST00146,LOGI0041,P00221,SHOP0307,ORD02951,cancelled,2025-01-09,"166 Robert Key, Phillipshaven, MN 92501",CUST00146,PAY00146,55,AFF00052,WELCOME5,4
CUST00242,LOGI0039,P00518,SHOP0470,ORD02952,completed,2025-01-24,"USS Reed, FPO AE 43433",CUST00242,PAY00242,461,,DISC10,4
CUST00455,LOGI0010,P00229,SHOP0321,ORD02953,carted,2025-03-10,"894 Torres Shores, North Bryanfort, MH 08958",CUST00455,PAY00455,328,AFF00191,WELCOME5,5
CUST00764,LOGI0022,P00956,SHOP0340,ORD02954,completed,2025-04-13,"42925 Yvonne Lake, Hallchester, NV 13781",CUST00764,PAY00764,143,,DISC10,1
CUST00679,LOGI0024,P00618,SHOP0439,ORD02955,carted,2025-04-14,"6862 Martinez Springs Suite 775, South Luis, DC 37994",CUST00679,PAY00679,95,,,4
CUST00302,LOGI0013,P00237,SHOP0061,ORD02956,carted,2025-01-20,"USS Huang, FPO AE 31406",CUST00302,PAY00302,46,,WELCOME5,4
CUST00389,LOGI0018,P00546,SHOP0459,ORD02957,cancelled,2025-03-10,"390 Robert Corners, Michaelchester, NC 91844",CUST00389,PAY00389,334,,DISC10,2
CUST00371,LOGI0014,P00548,SHOP0428,ORD02958,cancelled,2025-01-03,"583 Richard Centers, South Brian, AZ 94108",CUST00371,PAY00371,141,,WELCOME5,5
CUST00863,LOGI0027,P00992,SHOP0136,ORD02959,completed,2025-03-30,"643 Mason Passage Suite 019, Cookemouth, RI 13996",CUST00863,PAY00863,248,,DISC10,2
CUST00320,LOGI0043,P00276,SHOP0337,ORD02960,carted,2025-03-09,"19182 Murphy Track, West Christopherfurt, PA 06546",CUST00320,PAY00320,379,,WELCOME5,2
CUST00954,LOGI0014,P00696,SHOP0317,ORD02961,carted,2025-02-05,"757 Nelson Court Suite 380, Barberfurt, CT 98280",CUST00954,PAY00954,328,AFF00031,,4
CUST00927,LOGI0044,P00924,SHOP0283,ORD02962,completed,2025-04-24,"9524 Weaver Mews, Wilsontown, TN 50957",CUST00927,PAY00927,398,AFF00262,,4
CUST00084,LOGI0023,P00920,SHOP0463,ORD02963,cancelled,2025-05-04,"5449 Wagner Plain Apt. 568, Aaronport, RI 79338",CUST00084,PAY00084,261,,DISC10,5
CUST00005,LOGI0012,P00538,SHOP0071,ORD02964,cancelled,2025-02-02,"Unit 0367 Box 8120, DPO AA 03144",CUST00005,PAY00005,235,,WELCOME5,3
CUST00859,LOGI0026,P00953,SHOP0321,ORD02965,completed,2025-03-30,"USNV Huber, FPO AA 47901",CUST00859,PAY00859,140,AFF00230,WELCOME5,5
CUST00453,LOGI0045,P00207,SHOP0111,ORD02966,completed,2025-04-01,"08917 Petty Brooks Apt. 258, Port Josephborough, DC 36054",CUST00453,PAY00453,498,,DISC10,3
CUST00304,LOGI0017,P00841,SHOP0414,ORD02967,carted,2025-04-17,"9745 Micheal Bridge Suite 389, South Stephenton, DE 96013",CUST00304,PAY00304,439,AFF00257,WELCOME5,1
CUST00653,LOGI0045,P00381,SHOP0167,ORD02968,refunded,2025-01-09,"1479 Jeremy Glens, East Brian, NH 39249",CUST00653,PAY00653,175,,,1
CUST00027,LOGI0014,P00292,SHOP0047,ORD02969,cancelled,2025-01-18,"078 Martha Mission Suite 566, North Meganberg, KY 53674",CUST00027,PAY00027,113,,WELCOME5,1
CUST00842,LOGI0000,P00464,SHOP0037,ORD02970,completed,2025-04-03,"3158 Crystal Drive, West Andrea, OK 03836",CUST00842,PAY00842,180,AFF00066,DISC10,3
CUST00139,LOGI0005,P00780,SHOP0472,ORD02971,carted,2025-04-08,"8012 Keith Pines Apt. 989, Port Janice, MA 11968",CUST00139,PAY00139,373,,,1
CUST00369,LOGI0047,P00194,SHOP0246,ORD02972,cancelled,2025-01-19,"Unit 3507 Box 5325, DPO AA 01588",CUST00369,PAY00369,162,,,4
CUST00910,LOGI0021,P00075,SHOP0109,ORD02973,completed,2025-03-18,"338 Stephens Orchard Suite 024, Turnerstad, ID 20593",CUST00910,PAY00910,435,,WELCOME5,3
CUST00982,LOGI0044,P00631,SHOP0491,ORD02974,completed,2025-02-14,"3592 Payne Canyon, Lake Victorfort, AL 44828",CUST00982,PAY00982,320,AFF00139,,1
CUST00490,LOGI0010,P00273,SHOP0359,ORD02975,carted,2025-04-08,"802 Peggy Well, Burkeville, MA 93923",CUST00490,PAY00490,485,,WELCOME5,1
CUST00509,LOGI0012,P00537,SHOP0313,ORD02976,completed,2025-02-11,"4774 Molina Pike Apt. 755, Jennashire, GA 41028",CUST00509,PAY00509,55,,,1
CUST00582,LOGI0005,P00986,SHOP0492,ORD02977,refunded,2025-04-22,"2534 Pittman Isle Suite 386, Reneeburgh, WY 76521",CUST00582,PAY00582,112,AFF00166,,1
CUST00269,LOGI0024,P00194,SHOP0302,ORD02978,carted,2025-03-14,"353 Benjamin Crescent Apt. 044, New Barbarashire, KY 99409",CUST00269,PAY00269,415,AFF00258,DISC10,3
CUST00879,LOGI0022,P00608,SHOP0455,ORD02979,cancelled,2025-04-08,"6285 Amanda Drive, Scottfort, PA 86285",CUST00879,PAY00879,371,,DISC10,3
CUST00833,LOGI0008,P00109,SHOP0485,ORD02980,carted,2025-05-04,"21784 Curtis Vista Suite 920, Fosterview, PA 24193",CUST00833,PAY00833,10,,WELCOME5,3
CUST00401,LOGI0015,P00610,SHOP0431,ORD02981,refunded,2025-03-13,"219 Amanda Lakes Suite 603, New Alexandra, AS 05998",CUST00401,PAY00401,92,,,5
CUST00749,LOGI0009,P00419,SHOP0236,ORD02982,carted,2025-04-23,"87502 Hoffman Squares, West Jerry, MH 75081",CUST00749,PAY00749,162,,DISC10,4
CUST00928,LOGI0015,P00965,SHOP0450,ORD02983,cancelled,2025-05-07,"892 Noble Fork Suite 388, New Travis, SD 06066",CUST00928,PAY00928,284,,DISC10,1
CUST00950,LOGI0035,P00651,SHOP0236,ORD02984,completed,2025-02-05,"625 Mccarthy Plaza, Jamesshire, DE 81581",CUST00950,PAY00950,178,AFF00161,,3
CUST00261,LOGI0012,P00418,SHOP0493,ORD02985,carted,2025-03-17,"Unit 0945 Box 3476, DPO AP 25314",CUST00261,PAY00261,313,,,2
CUST00140,LOGI0011,P00342,SHOP0302,ORD02986,cancelled,2025-01-20,"55966 Stanley Gardens, Brianside, GA 49045",CUST00140,PAY00140,370,,DISC10,2
CUST00899,LOGI0045,P00144,SHOP0317,ORD02987,completed,2025-04-12,"6579 Douglas Isle, Judybury, AR 28581",CUST00899,PAY00899,18,,WELCOME5,4
CUST00211,LOGI0030,P00256,SHOP0238,ORD02988,carted,2025-03-28,"4203 Powell Mountain Suite 425, Savagebury, TX 09094",CUST00211,PAY00211,217,,,5
CUST00107,LOGI0002,P00743,SHOP0184,ORD02989,carted,2025-02-25,"7324 Morrison Isle, Lake Michelleton, VA 99629",CUST00107,PAY00107,167,,,2
CUST00287,LOGI0016,P00598,SHOP0203,ORD02990,cancelled,2025-03-12,"79728 Rebecca Junctions, Branchfort, CA 40594",CUST00287,PAY00287,34,AFF00215,WELCOME5,3
CUST00947,LOGI0033,P00176,SHOP0098,ORD02991,carted,2025-04-19,"906 Amber Points, Tylermouth, OK 82701",CUST00947,PAY00947,425,,WELCOME5,5
CUST00373,LOGI0018,P00800,SHOP0208,ORD02992,carted,2025-03-22,"524 Daniels Ferry Apt. 458, North Josephbury, WV 10558",CUST00373,PAY00373,476,,WELCOME5,5
CUST00671,LOGI0039,P00093,SHOP0301,ORD02993,carted,2025-01-21,"616 Karen Junctions, Rachelburgh, DE 63481",CUST00671,PAY00671,500,,WELCOME5,2
CUST00073,LOGI0035,P00562,SHOP0391,ORD02994,completed,2025-01-16,"5388 Nicole Mill, Hansenborough, NM 00689",CUST00073,PAY00073,340,,WELCOME5,1
CUST00906,LOGI0032,P00318,SHOP0358,ORD02995,refunded,2025-04-01,"519 Christine Views, West Vanessabury, AS 71833",CUST00906,PAY00906,406,,WELCOME5,5
CUST00239,LOGI0009,P00300,SHOP0358,ORD02996,cancelled,2025-03-31,"3166 Crawford Street Apt. 323, South Michael, KS 77305",CUST00239,PAY00239,472,,,5
CUST00539,LOGI0029,P00873,SHOP0379,ORD02997,cancelled,2025-04-22,"039 Evan Brooks Apt. 480, Nicholasburgh, MH 60068",CUST00539,PAY00539,114,,DISC10,5
CUST00700,LOGI0043,P00121,SHOP0203,ORD02998,cancelled,2025-02-02,"09664 Kimberly Lane, East Maryfurt, MN 92212",CUST00700,PAY00700,69,,DISC10,4
CUST00703,LOGI0046,P00616,SHOP0427,ORD02999,cancelled,2025-04-03,"733 Henderson Spring Apt. 271, West Nathanielfurt, HI 19722",CUST00703,PAY00703,11,,WELCOME5,2
CUST00927,LOGI0023,P00798,SHOP0136,ORD03000,completed,2025-04-09,"9524 Weaver Mews, Wilsontown, TN 50957",CUST00927,PAY00927,294,,DISC10,3
CUST00913,LOGI0003,P00206,SHOP0018,ORD03001,cancelled,2025-03-03,"521 Kathleen Course Suite 123, New Amber, AS 43908",CUST00913,PAY00913,63,,WELCOME5,4
CUST00162,LOGI0016,P00548,SHOP0481,ORD03002,refunded,2025-02-23,"130 Jack Junctions Suite 748, Angelaview, NY 97846",CUST00162,PAY00162,177,,WELCOME5,2
CUST00821,LOGI0003,P00742,SHOP0243,ORD03003,completed,2025-02-04,"992 Patrick Vista, Russellville, VI 24525",CUST00821,PAY00821,67,,,1
CUST00680,LOGI0012,P00996,SHOP0352,ORD03004,refunded,2025-03-16,"5562 Kathryn Dam, South Nicholasborough, VA 91805",CUST00680,PAY00680,461,,,4
CUST00145,LOGI0019,P00877,SHOP0359,ORD03005,cancelled,2025-01-20,"50436 Smith Creek, Muellerberg, WY 32542",CUST00145,PAY00145,79,,DISC10,2
CUST00943,LOGI0009,P00860,SHOP0154,ORD03006,completed,2025-04-15,"647 Amy Green, West Ryanview, NE 81664",CUST00943,PAY00943,259,AFF00012,DISC10,4
CUST00156,LOGI0044,P00826,SHOP0034,ORD03007,refunded,2025-04-17,"794 Lisa Canyon, Christianview, ME 49969",CUST00156,PAY00156,452,,DISC10,2
CUST00118,LOGI0016,P00127,SHOP0284,ORD03008,completed,2025-01-27,"9522 Garcia Ports, South Patrick, MS 01578",CUST00118,PAY00118,76,,WELCOME5,2
CUST00976,LOGI0026,P00265,SHOP0481,ORD03009,refunded,2025-02-16,"Unit 8640 Box 5173, DPO AP 15845",CUST00976,PAY00976,219,,,2
CUST00663,LOGI0012,P00012,SHOP0444,ORD03010,cancelled,2025-04-11,"USS Harper, FPO AE 20127",CUST00663,PAY00663,34,,DISC10,2
CUST00788,LOGI0038,P00322,SHOP0307,ORD03011,carted,2025-05-04,"6067 Trujillo Cliffs Suite 892, Lake Glenn, MH 29374",CUST00788,PAY00788,64,,DISC10,2
CUST00107,LOGI0013,P00595,SHOP0485,ORD03012,cancelled,2025-04-02,"7324 Morrison Isle, Lake Michelleton, VA 99629",CUST00107,PAY00107,89,,DISC10,1
CUST00124,LOGI0039,P00778,SHOP0269,ORD03013,cancelled,2025-05-06,"7457 Spencer Rapids, West Heather, HI 68041",CUST00124,PAY00124,385,AFF00002,,3
CUST00648,LOGI0045,P00845,SHOP0457,ORD03014,carted,2025-03-25,"81136 Perez Fields, Richardville, WA 78229",CUST00648,PAY00648,135,,DISC10,1
CUST00358,LOGI0030,P00163,SHOP0294,ORD03015,carted,2025-04-07,"USNS Edwards, FPO AP 83751",CUST00358,PAY00358,338,,DISC10,2
CUST00540,LOGI0027,P00945,SHOP0405,ORD03016,refunded,2025-04-27,"3843 Hall Loaf, North Ianberg, OR 56511",CUST00540,PAY00540,381,,WELCOME5,2
CUST00576,LOGI0043,P00900,SHOP0144,ORD03017,cancelled,2025-01-28,"PSC 1075, Box 7039, APO AP 87675",CUST00576,PAY00576,169,AFF00253,WELCOME5,5
CUST00392,LOGI0016,P00774,SHOP0476,ORD03018,completed,2025-02-12,"582 Solis Courts Suite 559, South Kyleville, IN 15156",CUST00392,PAY00392,442,,WELCOME5,1
CUST00003,LOGI0042,P00743,SHOP0151,ORD03019,completed,2025-04-11,"70153 Melinda Prairie Suite 325, Port Melinda, LA 24620",CUST00003,PAY00003,369,,,3
CUST00536,LOGI0020,P00321,SHOP0288,ORD03020,refunded,2025-03-11,"36673 Brian Heights Apt. 911, Michellechester, HI 06483",CUST00536,PAY00536,394,,DISC10,1
CUST00300,LOGI0040,P00127,SHOP0475,ORD03021,carted,2025-01-12,"21459 Dakota Unions Apt. 557, New John, NM 06142",CUST00300,PAY00300,447,,DISC10,1
CUST00913,LOGI0003,P00454,SHOP0466,ORD03022,carted,2025-05-02,"521 Kathleen Course Suite 123, New Amber, AS 43908",CUST00913,PAY00913,187,,,5
CUST00766,LOGI0015,P00264,SHOP0315,ORD03023,cancelled,2025-02-19,"92254 Michael Circles, South Michael, HI 53574",CUST00766,PAY00766,492,AFF00045,,3
CUST00924,LOGI0022,P00363,SHOP0440,ORD03024,completed,2025-04-10,"458 Kathryn Key, Lopezton, AZ 68422",CUST00924,PAY00924,311,AFF00150,,3
CUST00915,LOGI0031,P00174,SHOP0461,ORD03025,completed,2025-01-12,"21899 Michael Orchard, Martinezview, OH 87202",CUST00915,PAY00915,475,,DISC10,3
CUST00199,LOGI0040,P00411,SHOP0036,ORD03026,completed,2025-02-14,"17839 King Loaf Suite 296, Paigeburgh, AK 42516",CUST00199,PAY00199,228,,DISC10,5
CUST00697,LOGI0005,P00812,SHOP0137,ORD03027,completed,2025-04-12,"USNS Ortega, FPO AP 09075",CUST00697,PAY00697,357,,,4
CUST00809,LOGI0020,P00569,SHOP0095,ORD03028,cancelled,2025-02-28,"6358 James Lock, West Ryanstad, IN 17387",CUST00809,PAY00809,428,,WELCOME5,5
CUST00481,LOGI0041,P00247,SHOP0334,ORD03029,completed,2025-02-12,"006 Kyle Rapid, Jasonmouth, GA 60120",CUST00481,PAY00481,223,,WELCOME5,4
CUST00449,LOGI0045,P00792,SHOP0093,ORD03030,completed,2025-02-26,"54638 Lee Alley, Port Joseph, FM 39861",CUST00449,PAY00449,44,,DISC10,5
CUST00161,LOGI0019,P00406,SHOP0181,ORD03031,cancelled,2025-02-08,"683 Jonathan Centers Suite 420, Fisherfurt, GA 02058",CUST00161,PAY00161,161,,DISC10,1
CUST00999,LOGI0007,P00720,SHOP0099,ORD03032,cancelled,2025-01-03,"74680 White Trail, Wrightbury, AR 02520",CUST00999,PAY00999,302,,DISC10,4
CUST00904,LOGI0019,P00437,SHOP0491,ORD03033,refunded,2025-03-14,"5978 Luke Loop Apt. 835, Port Johnside, FM 75970",CUST00904,PAY00904,459,AFF00178,WELCOME5,2
CUST00424,LOGI0037,P00546,SHOP0316,ORD03034,carted,2025-03-07,"PSC 6949, Box 4770, APO AP 89672",CUST00424,PAY00424,283,,WELCOME5,3
CUST00176,LOGI0001,P00252,SHOP0243,ORD03035,carted,2025-03-03,"9546 Brooks Knolls Suite 651, Port Tylerfurt, CA 55988",CUST00176,PAY00176,348,,WELCOME5,1
CUST00371,LOGI0039,P00717,SHOP0304,ORD03036,refunded,2025-02-03,"583 Richard Centers, South Brian, AZ 94108",CUST00371,PAY00371,69,AFF00049,,2
CUST00712,LOGI0044,P00227,SHOP0355,ORD03037,cancelled,2025-02-18,"46705 Willis Crossroad Apt. 941, South Larry, ND 70128",CUST00712,PAY00712,273,,DISC10,2
CUST00854,LOGI0047,P00170,SHOP0479,ORD03038,completed,2025-05-08,"6210 Stevens Flat Apt. 138, Gonzalezhaven, KS 42579",CUST00854,PAY00854,137,,,3
CUST00403,LOGI0044,P00292,SHOP0443,ORD03039,completed,2025-04-15,"69698 Randall Squares Apt. 454, North Amy, WV 66236",CUST00403,PAY00403,37,,,4
CUST00919,LOGI0030,P00305,SHOP0297,ORD03040,completed,2025-03-13,"874 Gray Overpass, New Heather, CT 72293",CUST00919,PAY00919,128,AFF00181,WELCOME5,1
CUST00209,LOGI0016,P00613,SHOP0306,ORD03041,completed,2025-04-01,"96414 Wright Place Apt. 236, South Michaelstad, WY 39368",CUST00209,PAY00209,327,,DISC10,3
CUST00243,LOGI0026,P00063,SHOP0445,ORD03042,completed,2025-01-07,"74569 Abigail Mountain Suite 142, Sonyashire, SC 16244",CUST00243,PAY00243,324,,,3
CUST00082,LOGI0026,P00221,SHOP0450,ORD03043,carted,2025-02-28,"0731 Martha Turnpike, Castroland, AZ 30384",CUST00082,PAY00082,403,,,2
CUST00194,LOGI0018,P00494,SHOP0028,ORD03044,refunded,2025-01-14,"23539 Miller Field, Elizabethville, HI 69453",CUST00194,PAY00194,456,,DISC10,1
CUST00414,LOGI0020,P00343,SHOP0180,ORD03045,cancelled,2025-05-01,"5373 Olson Plain Suite 623, Toddfort, GA 37236",CUST00414,PAY00414,271,,WELCOME5,4
